priority,deadline_hours,task_bandwidth,task_skill_1,task_skill_2,task_skill_3,task_skill_4,task_skill_5,task_skill_6,task_skill_7,task_skill_8,task_skill_9,task_skill_10,emp_bandwidth,emp_skill_1,emp_skill_2,emp_skill_3,emp_skill_4,emp_skill_5,emp_skill_6,emp_skill_7,emp_skill_8,emp_skill_9,emp_skill_10,match_score,label_user_id,num_matching_skills
3,51,38,0,0,1,1,0,0,0,1,1,0,40,0,1,1,0,0,1,0,1,1,0,0.75,E077,3
3,16,9,0,0,1,0,0,0,0,0,1,1,43,1,1,1,1,0,1,0,0,0,0,0.33,E081,1
2,20,12,0,0,0,1,1,0,0,0,0,0,4,0,0,0,1,0,1,0,0,1,1,0.5,E064,1
2,50,38,0,1,0,0,0,1,0,1,1,1,35,1,0,1,0,1,0,0,1,0,0,0.2,E082,1
2,30,13,0,0,1,1,0,1,0,0,1,0,10,1,0,0,1,0,1,1,1,0,0,0.5,E024,2
3,52,23,0,0,0,0,0,1,0,0,0,1,46,0,0,0,1,1,1,0,1,1,0,0.5,E018,1
3,5,37,1,1,1,0,0,1,0,1,0,0,20,0,1,0,0,0,0,0,0,0,1,0.2,E066,1
2,37,18,0,1,1,0,0,0,0,1,0,1,9,1,1,0,1,0,0,1,0,0,0,0.25,E040,1
3,70,37,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.2,E016,1
2,62,14,0,1,0,1,0,1,0,1,0,1,17,1,1,0,0,0,0,1,1,0,0,0.4,E057,2
3,38,30,1,0,0,0,1,1,0,0,0,0,15,0,0,0,0,0,1,1,0,0,0,0.33,E011,1
2,50,25,0,0,0,0,0,1,1,0,0,1,36,0,0,1,0,0,1,1,1,1,0,0.67,E067,2
1,19,25,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0.4,E066,2
3,51,38,1,0,0,1,0,0,1,0,1,0,43,1,0,0,0,0,1,1,0,0,1,0.5,E021,2
1,23,5,0,0,0,0,1,0,0,0,1,0,28,0,1,1,0,0,0,0,0,1,0,0.5,E054,1
1,20,7,0,0,0,0,0,1,0,0,1,0,15,0,0,0,0,0,0,1,0,1,1,0.5,E048,1
2,72,6,1,0,0,0,0,0,0,0,1,0,35,1,1,1,0,0,0,0,0,0,1,0.5,E003,1
2,12,40,1,0,0,0,1,0,0,0,0,0,19,1,0,0,0,1,0,0,0,0,0,1.0,E034,2
3,43,36,0,0,0,1,0,0,0,0,1,0,18,1,0,0,0,1,1,0,0,1,0,0.5,E024,1
1,54,11,1,0,0,0,0,1,1,0,0,1,36,0,0,0,0,1,1,0,0,0,0,0.25,E043,1
1,44,40,1,0,0,1,0,0,1,0,0,0,20,0,1,0,1,0,0,1,1,0,1,0.67,E019,2
2,59,37,1,1,0,0,0,0,0,0,0,0,23,0,1,1,1,0,1,0,0,0,0,0.5,E039,1
1,63,40,0,1,0,0,0,0,0,1,0,0,31,0,1,0,0,0,0,1,1,0,0,1.0,E072,2
3,22,14,0,1,1,0,0,0,1,0,0,0,36,0,1,0,1,0,0,1,0,1,0,0.67,E048,2
2,36,23,0,0,0,0,1,0,0,0,1,0,43,0,1,0,0,1,0,1,0,0,0,0.5,E073,1
2,5,32,0,0,0,1,1,0,0,0,0,1,22,0,0,1,0,1,1,0,0,0,0,0.33,E093,1
2,50,30,1,1,1,0,0,0,0,1,1,0,28,0,1,0,0,0,1,1,0,0,1,0.2,E077,1
1,44,7,0,0,0,1,0,1,1,1,0,1,46,0,1,0,0,0,0,1,0,0,0,0.2,E004,1
2,17,22,0,1,0,0,0,0,1,1,0,1,12,0,0,0,0,0,1,1,0,1,0,0.25,E070,1
2,6,34,0,1,0,0,0,0,0,1,0,0,36,0,1,0,0,1,0,1,0,0,0,0.5,E038,1
1,54,39,0,1,0,0,1,1,0,0,0,0,18,0,1,0,1,0,0,1,0,1,0,0.33,E044,1
1,70,32,1,0,1,1,0,0,1,0,0,1,19,1,0,0,1,1,0,1,0,0,1,0.8,E012,4
1,48,33,0,1,0,0,0,1,1,1,0,1,17,0,0,1,1,0,1,0,1,1,0,0.4,E029,2
2,17,26,0,0,0,0,0,1,0,1,1,0,21,0,1,0,0,0,0,0,1,0,1,0.33,E023,1
3,69,17,0,1,0,0,1,1,0,0,0,1,8,0,0,1,0,1,0,0,0,0,0,0.25,E073,1
3,19,30,0,1,0,0,0,0,1,0,0,0,45,0,1,0,1,1,0,0,0,0,1,0.5,E041,1
3,71,24,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1.0,E017,3
2,16,7,1,1,1,0,0,0,0,0,0,1,11,0,1,1,1,0,0,0,0,0,0,0.5,E035,2
2,42,14,0,1,0,1,1,0,0,0,1,1,25,0,0,0,0,0,1,0,0,1,1,0.4,E089,2
3,35,36,0,0,1,0,1,0,0,0,1,0,45,0,1,1,0,1,1,0,0,0,0,0.67,E073,2
3,35,25,0,1,0,0,1,0,0,0,1,0,38,1,0,1,0,1,0,1,0,0,0,0.33,E036,1
2,18,15,1,0,0,0,0,0,0,1,0,0,37,1,0,0,0,0,0,0,1,0,1,1.0,E033,2
1,35,18,1,1,0,0,0,1,0,0,0,0,8,1,0,1,0,1,0,1,0,0,1,0.33,E025,1
3,62,9,0,1,0,0,1,0,0,1,0,1,16,1,0,0,0,0,1,1,1,0,1,0.5,E020,2
3,13,26,1,1,0,0,0,0,1,1,1,0,29,0,1,0,0,0,1,0,0,0,0,0.2,E071,1
1,6,5,0,1,1,0,1,0,0,1,0,0,31,1,0,1,0,0,0,0,0,0,1,0.25,E032,1
3,60,33,1,0,1,0,1,0,0,0,1,0,23,0,1,0,0,1,0,1,0,1,1,0.5,E058,2
2,34,32,0,0,0,0,1,0,0,1,1,1,30,1,0,0,0,0,0,0,1,0,0,0.25,E086,1
3,47,31,1,0,1,0,0,0,0,1,1,1,39,0,0,0,0,1,0,1,1,0,0,0.2,E022,1
3,56,5,1,1,0,1,0,0,0,0,0,1,45,1,1,0,0,0,0,0,0,0,0,0.5,E074,2
2,71,7,1,0,0,0,0,1,1,0,0,1,48,1,0,1,0,0,1,0,1,1,0,0.5,E075,2
2,51,18,0,0,1,0,0,1,0,1,0,0,48,0,0,1,0,1,1,0,1,0,1,1.0,E051,3
3,52,17,0,0,0,0,0,1,1,0,0,1,24,0,0,1,0,0,0,0,1,0,1,0.33,E093,1
1,48,24,0,1,0,1,0,1,0,0,1,0,26,1,1,0,0,0,1,0,0,1,0,0.75,E046,3
1,15,21,0,1,1,0,0,1,1,0,0,0,29,1,1,0,0,0,1,0,0,0,0,0.5,E050,2
1,21,29,1,0,0,0,0,1,0,1,0,1,37,0,0,1,0,0,0,1,1,1,1,0.5,E093,2
2,22,31,0,0,0,0,1,0,0,0,0,1,40,0,0,0,0,1,1,1,1,0,0,0.5,E006,1
2,72,7,0,1,0,0,0,0,0,1,1,0,35,0,0,1,1,0,0,0,1,0,0,0.33,E059,1
2,69,18,0,0,0,1,0,1,1,0,1,0,26,1,0,0,1,0,1,0,1,0,1,0.5,E008,2
1,68,6,0,1,0,0,1,0,0,0,0,1,20,0,0,0,0,1,0,1,0,0,0,0.33,E092,1
2,35,21,1,1,0,0,1,1,0,0,0,1,17,1,0,1,0,0,1,0,0,1,0,0.4,E058,2
2,11,32,0,0,1,0,0,0,0,1,0,0,23,1,1,1,0,0,0,0,0,0,0,0.5,E051,1
1,41,29,0,0,1,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,1,1,0,0.5,E044,1
1,31,32,0,1,1,0,0,1,1,0,0,0,16,0,1,0,0,0,1,0,0,0,0,0.5,E092,2
2,23,33,1,0,1,1,1,0,0,1,0,0,47,0,1,1,1,1,0,0,0,0,1,0.6,E053,3
1,17,36,0,1,1,1,1,0,0,0,0,0,4,0,1,0,1,1,0,1,1,0,0,0.75,E066,3
3,29,31,1,0,1,1,0,0,1,0,0,0,29,0,0,1,0,1,0,0,0,0,0,0.25,E000,1
1,17,27,1,1,0,1,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,1,0,0.5,E082,2
3,14,29,0,0,1,0,0,1,0,0,0,0,32,0,1,0,0,0,1,1,0,0,1,0.5,E017,1
1,49,30,0,0,1,0,1,0,1,1,1,0,31,0,1,0,0,0,0,0,0,1,0,0.2,E009,1
2,27,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.67,E062,2
2,28,20,1,0,0,1,0,0,1,1,0,0,33,0,1,0,1,0,1,0,0,0,1,0.25,E034,1
3,53,39,0,1,0,1,1,1,1,0,0,0,14,1,0,0,0,1,1,0,0,0,0,0.4,E000,2
1,68,19,0,0,0,1,0,1,1,1,0,1,12,0,0,0,0,1,0,1,1,1,1,0.6,E068,3
1,46,9,0,0,0,0,0,1,0,1,0,0,35,0,0,1,0,0,0,0,1,0,0,0.5,E066,1
3,72,38,0,1,1,0,1,0,1,0,1,0,11,0,1,1,0,1,0,0,0,0,0,0.6,E089,3
3,38,39,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0.5,E040,1
2,30,26,0,1,0,1,0,0,0,0,0,0,7,0,0,1,1,0,1,1,0,1,0,0.5,E081,1
2,56,27,0,0,0,0,1,1,0,0,0,0,18,0,0,0,0,1,1,0,0,0,1,1.0,E057,2
2,16,20,0,1,0,0,0,0,0,1,0,1,39,0,1,0,0,1,0,0,0,0,0,0.33,E063,1
3,69,22,0,1,0,0,0,1,0,0,0,1,11,1,1,0,0,0,0,0,0,0,0,0.33,E004,1
3,56,25,0,0,0,1,0,1,1,0,1,0,18,0,0,1,1,1,0,0,0,1,1,0.5,E063,2
3,36,36,0,0,0,0,1,0,1,0,0,1,35,0,0,0,0,1,1,0,1,1,0,0.33,E092,1
2,22,28,0,1,0,0,1,0,0,0,0,1,46,0,1,0,0,0,0,0,1,0,0,0.33,E046,1
2,61,31,0,0,0,0,0,1,0,0,1,0,26,0,0,1,0,0,0,1,1,1,0,0.5,E063,1
3,6,16,0,0,1,0,1,0,0,0,1,0,23,1,0,1,0,0,1,0,0,1,0,0.67,E011,2
3,26,20,1,0,0,1,1,1,0,0,0,0,14,0,0,1,1,1,0,0,0,0,0,0.5,E060,2
1,18,11,0,0,1,0,1,1,0,0,0,0,33,0,1,1,1,0,0,0,0,0,0,0.33,E036,1
2,53,8,0,0,0,1,0,0,0,0,1,1,44,1,0,1,0,0,1,0,0,1,1,0.67,E020,2
2,58,26,0,1,0,0,1,0,0,1,0,1,38,0,1,0,0,1,0,0,1,1,0,0.75,E057,3
3,15,32,0,0,0,0,1,0,0,1,1,0,37,1,0,0,0,0,1,0,1,0,0,0.33,E099,1
1,56,14,1,0,1,0,1,1,0,0,0,0,21,1,0,1,1,0,0,0,1,0,0,0.5,E040,2
3,54,13,1,0,0,0,1,0,0,0,0,1,5,1,0,0,1,1,1,0,1,0,0,0.67,E077,2
2,70,14,0,1,1,0,1,0,0,0,0,0,14,1,1,0,0,0,1,0,0,0,0,0.33,E004,1
2,58,24,0,0,0,0,0,1,1,1,1,0,39,0,0,1,1,0,1,0,0,0,1,0.25,E018,1
1,56,11,0,1,0,1,0,1,0,0,1,0,39,1,0,1,1,1,1,0,0,0,0,0.5,E053,2
1,49,28,0,1,0,1,0,0,0,0,0,1,30,1,0,0,1,1,0,0,1,0,1,0.67,E034,2
1,66,25,0,0,0,1,0,1,0,1,0,1,7,0,1,0,0,0,1,1,0,0,1,0.5,E010,2
1,14,6,1,0,1,0,1,1,0,0,0,1,3,0,0,1,0,1,1,0,0,1,1,0.8,E033,4
1,56,10,0,0,1,1,0,0,1,1,1,0,17,1,0,0,1,0,0,0,0,0,1,0.2,E031,1
3,66,6,0,1,1,0,1,0,1,0,0,1,24,0,0,0,1,1,0,1,0,0,0,0.4,E072,2
2,36,5,0,0,1,1,1,0,0,1,1,0,30,1,0,1,1,0,0,0,0,1,1,0.6,E059,3
2,25,25,0,0,1,0,0,0,1,0,1,1,14,0,0,1,0,1,1,0,0,0,1,0.5,E055,2
1,39,17,0,0,1,1,0,1,0,0,0,0,28,0,1,1,0,1,0,0,0,1,1,0.33,E077,1
2,69,19,0,0,0,1,0,0,1,0,0,1,10,0,0,1,1,0,0,0,0,0,0,0.33,E008,1
1,70,37,1,1,0,1,1,0,0,1,0,0,24,0,0,1,1,0,0,0,1,0,1,0.4,E098,2
2,40,22,0,0,0,0,0,0,0,0,1,1,18,1,0,0,1,0,1,1,0,0,1,0.5,E045,1
3,11,27,0,0,1,1,1,0,1,1,0,0,27,0,1,0,1,0,1,0,0,1,1,0.2,E097,1
2,10,11,0,0,0,0,0,1,0,0,0,1,4,1,1,0,0,0,1,0,0,0,0,0.5,E063,1
3,19,37,0,0,0,0,1,0,1,1,1,0,24,1,0,0,1,1,1,0,0,1,0,0.5,E026,2
2,11,39,0,0,1,0,1,1,0,0,0,1,11,0,0,1,1,1,0,1,0,0,0,0.5,E068,2
3,71,19,1,0,0,0,0,0,1,0,0,1,43,1,1,0,0,0,0,0,0,0,1,0.67,E097,2
2,38,10,0,1,0,0,0,0,1,0,0,0,11,0,1,0,0,0,0,0,0,0,1,0.5,E058,1
2,38,32,1,0,0,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,1,1,1,0.67,E055,2
2,8,32,0,1,0,1,0,1,0,1,1,0,46,0,1,0,0,0,1,0,0,0,0,0.4,E090,2
1,57,7,1,0,0,0,0,0,1,1,0,0,6,0,0,1,0,1,0,1,1,0,0,0.67,E015,2
2,16,14,0,1,0,1,0,0,1,1,0,1,35,0,0,0,1,0,1,0,0,0,0,0.2,E022,1
2,70,35,0,1,0,0,1,0,0,0,0,0,47,0,1,0,0,1,0,1,0,0,0,1.0,E043,2
3,66,9,0,1,0,0,1,0,0,0,1,1,36,1,1,0,0,0,1,1,0,1,0,0.5,E051,2
1,62,31,0,1,0,0,0,1,0,0,0,0,20,0,1,1,0,0,0,0,1,0,0,0.5,E035,1
1,65,30,1,0,1,1,0,1,0,0,1,0,28,0,0,0,1,0,1,0,0,1,0,0.6,E042,3
1,31,28,0,1,0,0,1,1,0,0,0,1,36,0,0,0,1,0,1,1,0,0,1,0.5,E046,2
3,69,38,0,0,0,1,1,1,0,0,0,0,25,1,0,1,1,0,0,0,1,1,0,0.33,E016,1
2,30,38,1,0,0,1,1,1,0,1,0,0,11,1,1,0,0,0,1,1,0,0,0,0.4,E080,2
2,16,24,1,0,0,1,1,0,1,0,0,0,39,1,0,0,1,0,1,0,0,1,0,0.5,E055,2
1,39,23,1,0,0,0,0,1,0,0,0,0,37,1,0,1,1,1,0,0,0,1,0,0.5,E093,1
3,60,25,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,1,0,1,1,0,0,0.5,E021,1
3,26,16,0,1,0,0,1,1,1,0,0,0,15,1,0,0,0,1,1,1,0,0,1,0.75,E094,3
3,56,6,1,0,0,1,0,1,0,1,1,0,11,0,0,0,1,0,1,0,0,0,0,0.4,E070,2
3,18,37,1,0,0,1,0,0,0,1,0,0,23,1,0,0,0,0,1,0,0,0,1,0.33,E017,1
3,20,13,0,1,0,0,0,1,0,0,1,0,6,1,0,0,0,0,1,0,0,1,0,0.67,E050,2
3,67,21,0,0,0,0,1,1,0,1,1,1,28,0,0,0,1,1,0,0,1,0,0,0.4,E092,2
2,71,13,0,0,1,1,1,1,1,0,0,0,44,0,1,1,1,0,0,0,1,1,0,0.4,E025,2
1,51,25,0,0,0,0,0,1,1,1,0,0,16,0,1,1,0,1,0,1,0,1,0,0.33,E078,1
2,53,10,0,0,1,1,0,0,0,1,1,0,27,1,0,1,1,0,0,0,0,0,1,0.5,E054,2
3,52,29,0,0,1,1,0,0,0,0,1,1,31,0,1,1,0,0,0,0,0,0,1,0.5,E052,2
2,29,13,1,0,1,0,1,0,0,1,1,0,5,0,1,0,0,0,0,0,1,1,0,0.4,E025,2
1,4,15,1,0,0,0,0,0,1,0,1,1,23,0,0,0,0,1,0,1,0,1,0,0.5,E011,2
1,70,10,0,0,1,0,0,0,1,0,0,0,23,1,0,1,0,0,1,0,0,1,1,0.5,E029,1
2,69,6,1,0,0,0,0,0,0,0,0,1,19,0,0,1,0,1,0,0,0,0,1,0.5,E098,1
3,26,16,0,1,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,1,1,0,0,0.5,E036,1
1,61,38,0,1,0,0,0,1,1,0,1,1,48,1,1,0,0,1,1,1,0,0,0,0.6,E050,3
2,68,28,0,0,1,1,0,0,0,1,0,1,33,1,0,1,0,0,0,0,0,0,0,0.25,E001,1
2,10,33,0,0,0,1,0,1,1,0,0,1,40,1,0,0,0,1,1,0,0,0,0,0.25,E083,1
1,50,35,0,1,1,0,1,0,1,0,0,1,28,0,0,1,0,0,0,0,1,0,0,0.2,E032,1
2,40,30,1,1,0,1,0,1,0,1,0,0,45,0,0,0,1,1,0,0,1,0,1,0.4,E051,2
2,50,35,0,0,0,1,1,1,0,1,0,1,14,0,1,1,0,0,1,1,0,0,0,0.2,E013,1
3,28,19,1,0,1,0,0,0,1,0,1,0,49,1,0,1,1,1,0,0,1,0,0,0.5,E056,2
2,15,28,0,1,0,0,1,0,0,0,1,0,29,1,1,0,0,1,0,1,0,0,0,0.67,E053,2
3,48,31,0,0,1,0,0,0,0,1,0,0,29,1,1,1,0,0,0,0,0,0,1,0.5,E072,1
3,63,37,0,1,0,0,1,0,0,0,0,1,16,0,0,1,1,1,0,0,1,1,0,0.33,E094,1
3,10,17,0,1,1,0,0,0,0,0,0,1,43,1,1,0,0,0,0,0,0,0,0,0.33,E008,1
3,44,35,1,0,0,0,0,0,1,1,0,1,3,0,0,0,0,1,1,1,0,0,1,0.5,E071,2
3,14,10,0,0,0,1,0,0,0,0,1,1,6,0,0,1,0,1,0,0,1,1,1,0.67,E038,2
3,14,16,0,0,1,1,0,0,0,0,1,0,12,1,0,1,1,0,1,0,0,1,0,1.0,E065,3
3,33,19,0,0,1,1,0,1,0,1,0,0,14,0,0,0,1,0,1,0,0,0,0,0.5,E064,2
2,15,12,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0.33,E017,1
3,60,17,1,0,0,0,0,0,0,1,0,0,42,0,0,0,0,0,0,1,1,0,1,0.5,E009,1
3,60,14,0,1,0,1,0,0,0,1,1,1,17,1,0,0,0,1,1,0,0,1,0,0.2,E018,1
2,51,28,0,0,1,0,0,0,1,0,1,0,26,0,0,1,0,0,0,1,0,1,0,1.0,E047,3
3,10,36,0,0,1,0,1,0,0,0,0,1,49,0,1,1,0,0,0,0,1,1,1,0.67,E047,2
1,24,23,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0.67,E004,2
2,69,22,1,0,1,1,0,0,0,1,0,0,22,0,0,0,0,0,0,0,1,0,1,0.25,E086,1
3,33,30,0,1,1,1,1,0,0,1,0,0,32,0,1,1,0,1,0,0,1,0,0,0.8,E000,4
2,9,6,0,1,1,1,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0.33,E065,1
2,49,9,0,0,0,0,0,1,1,1,0,1,39,0,0,0,0,0,0,0,1,1,0,0.25,E043,1
1,31,6,0,0,0,1,1,0,1,1,0,0,16,1,0,0,1,0,0,0,0,0,0,0.25,E075,1
3,65,19,0,0,0,0,0,1,0,0,0,1,29,1,0,0,0,0,1,0,0,0,0,0.5,E044,1
3,69,18,0,0,1,0,1,0,0,0,1,0,47,0,0,0,0,0,0,1,1,1,0,0.33,E057,1
3,49,29,0,0,0,1,1,0,1,1,0,0,33,0,0,0,1,0,1,0,1,1,0,0.5,E020,2
3,45,27,0,0,0,0,1,1,0,0,0,0,33,0,0,0,0,1,1,1,1,0,0,1.0,E077,2
2,29,11,0,0,1,0,0,1,0,0,0,0,16,0,1,0,0,0,1,0,0,0,0,0.5,E061,1
1,15,34,1,0,0,1,0,0,1,0,1,0,48,0,0,0,0,1,1,0,1,1,1,0.25,E024,1
3,72,22,0,1,0,0,1,1,0,1,0,1,38,0,0,1,0,0,1,1,0,0,0,0.2,E075,1
2,69,13,0,1,1,0,0,0,0,0,0,1,41,0,0,1,0,0,0,0,1,1,1,0.67,E028,2
1,17,35,0,1,0,1,1,1,0,0,1,0,27,0,0,1,1,0,0,1,1,0,0,0.2,E076,1
2,45,36,0,1,1,0,0,0,0,0,0,0,24,0,0,1,0,1,1,0,0,0,0,0.5,E063,1
1,36,15,1,1,0,1,0,0,0,1,0,1,7,1,0,0,0,1,0,1,1,1,0,0.4,E043,2
1,66,8,0,0,0,0,0,0,1,0,0,1,5,1,1,0,0,1,0,0,0,0,1,0.5,E023,1
3,53,28,0,1,0,0,0,0,1,1,0,0,16,0,0,1,0,0,0,1,0,0,0,0.33,E096,1
1,59,19,0,0,0,0,1,0,1,1,0,0,5,0,1,0,0,0,1,0,1,0,0,0.33,E048,1
1,59,33,0,1,0,1,0,0,1,0,1,1,22,1,1,0,1,0,0,0,1,0,0,0.4,E035,2
1,16,21,0,1,0,0,0,0,1,0,0,1,12,1,1,0,0,0,0,1,0,1,1,1.0,E022,3
1,33,32,1,0,0,1,0,1,0,0,1,1,13,0,0,0,1,1,0,0,0,0,1,0.4,E084,2
2,24,21,0,0,0,0,1,1,1,0,1,1,6,0,0,0,0,0,0,0,1,0,1,0.2,E090,1
2,23,23,1,0,1,0,0,0,0,1,0,0,9,0,0,1,1,1,0,0,1,0,1,0.67,E002,2
2,6,40,0,0,0,1,0,0,0,1,0,0,36,0,0,0,0,1,0,0,1,1,1,0.5,E089,1
1,28,35,0,0,0,1,0,0,0,0,1,0,30,1,0,0,0,1,0,0,1,1,0,0.5,E090,1
3,43,35,0,0,1,1,1,1,0,0,0,1,24,0,0,1,0,1,0,0,1,0,1,0.6,E044,3
3,19,19,0,0,1,0,0,1,1,1,0,0,36,0,0,1,0,1,0,0,0,0,0,0.25,E039,1
1,9,31,0,1,1,0,1,0,1,0,0,0,28,1,0,0,0,1,0,1,0,1,0,0.5,E072,2
1,54,32,0,0,0,1,1,0,0,0,0,1,42,1,0,1,1,0,0,0,0,0,0,0.33,E021,1
3,71,12,0,0,0,0,0,0,0,1,0,1,49,0,1,0,1,1,1,0,1,0,0,0.5,E067,1
2,63,5,1,0,0,0,1,1,0,0,1,1,7,1,0,0,1,0,0,0,0,0,0,0.2,E018,1
1,18,7,0,0,0,0,0,1,1,0,1,1,2,0,1,0,0,0,0,0,1,0,1,0.25,E013,1
1,21,23,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,1,0,0,1,0,0,0.5,E061,1
2,38,12,1,1,0,0,1,0,1,0,0,0,44,0,0,0,1,1,1,0,0,1,1,0.25,E001,1
2,7,29,0,0,0,1,0,1,0,0,1,1,8,0,1,0,0,0,1,0,0,0,0,0.25,E025,1
3,55,30,0,1,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,1.0,E042,3
2,56,16,0,0,0,1,1,0,0,1,1,1,45,0,0,0,0,1,1,0,0,1,0,0.4,E093,2
1,40,10,0,0,0,0,0,0,1,1,0,1,11,0,0,0,1,0,0,1,1,0,0,0.67,E068,2
2,18,14,0,0,0,0,1,0,1,0,0,0,10,0,0,1,0,1,1,0,1,0,0,0.5,E046,1
1,67,12,1,1,0,0,0,1,0,0,1,0,13,0,0,0,0,0,1,0,0,1,0,0.5,E058,2
3,57,28,0,0,1,0,0,0,0,1,0,0,29,1,0,1,1,0,0,1,0,0,1,0.5,E038,1
1,25,21,0,1,1,0,1,1,0,0,0,1,33,1,0,0,1,0,1,0,0,1,0,0.2,E024,1
2,14,40,0,0,1,0,1,1,1,0,1,0,23,0,0,0,0,1,0,1,0,0,1,0.4,E047,2
1,49,38,0,1,1,0,0,1,1,0,0,1,14,1,1,0,0,1,0,1,0,1,0,0.4,E067,2
1,51,26,0,0,0,1,0,1,1,1,0,1,48,1,1,1,0,0,0,0,1,0,0,0.2,E063,1
2,26,18,0,1,0,0,1,0,0,0,0,0,46,0,1,1,1,0,1,1,0,0,0,0.5,E031,1
3,49,38,0,0,0,0,0,1,0,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0.5,E021,1
1,32,9,0,0,1,0,0,1,0,0,0,0,13,1,1,1,1,0,0,0,0,0,0,0.5,E061,1
3,11,12,0,0,1,1,0,0,1,1,0,0,11,0,0,1,0,1,0,1,1,0,1,0.75,E036,3
1,44,31,1,0,1,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0.33,E027,1
1,52,27,1,1,0,0,1,0,1,0,1,0,27,0,0,0,1,1,1,1,0,1,0,0.6,E062,3
2,53,21,1,0,0,0,0,1,0,0,0,0,47,0,0,0,1,0,1,0,0,0,0,0.5,E044,1
1,16,24,0,0,0,0,0,0,1,1,0,0,19,0,1,0,0,0,1,0,1,1,1,0.5,E069,1
1,43,26,0,0,1,1,1,0,0,1,0,0,11,0,1,0,0,1,0,0,0,1,0,0.25,E041,1
2,19,15,0,1,0,1,0,1,1,0,0,1,20,0,0,1,1,1,0,1,0,1,0,0.4,E077,2
1,60,5,0,0,1,0,0,0,1,0,0,1,10,1,0,0,0,0,0,1,0,1,0,0.33,E031,1
1,13,15,0,0,0,0,0,1,0,1,0,1,23,0,1,0,1,0,1,1,0,1,0,0.33,E018,1
2,48,9,1,0,0,0,0,0,0,1,0,0,21,1,0,0,1,0,0,1,0,1,1,0.5,E071,1
1,49,7,0,1,0,0,0,0,0,1,1,0,33,1,0,0,1,0,1,0,1,0,1,0.33,E096,1
3,34,12,0,0,0,1,1,0,0,0,0,0,11,0,0,1,1,0,1,0,0,0,0,0.5,E080,1
1,57,32,0,1,0,1,0,0,1,1,1,0,4,0,0,0,0,1,1,0,1,0,1,0.2,E063,1
3,11,26,0,1,0,0,1,1,0,1,0,0,23,0,1,0,0,0,1,0,0,0,0,0.5,E096,2
1,60,34,0,0,1,0,1,0,0,1,0,1,45,0,0,0,1,0,0,0,0,1,1,0.25,E039,1
1,35,21,0,0,0,1,1,1,0,0,0,0,16,1,0,0,1,1,1,0,0,0,1,1.0,E038,3
2,71,11,1,1,0,0,0,1,0,0,1,0,23,0,1,1,1,0,0,0,0,1,1,0.5,E040,2
3,23,23,0,0,0,1,1,1,0,0,0,0,18,1,0,0,0,1,1,0,1,1,0,0.67,E013,2
2,39,9,0,0,0,0,1,1,0,0,0,0,16,0,0,0,0,1,0,0,0,0,1,0.5,E063,1
3,49,27,0,0,0,1,0,0,1,0,0,1,41,0,1,0,0,0,0,1,1,0,0,0.33,E040,1
2,13,8,0,0,0,0,1,0,0,1,1,0,30,1,0,0,0,1,0,1,0,0,0,0.33,E005,1
2,64,31,0,1,0,0,0,1,0,1,1,1,23,1,0,0,0,0,0,0,0,1,1,0.4,E022,2
1,31,16,1,0,0,1,1,0,0,0,0,0,6,1,0,0,0,0,1,0,0,1,0,0.33,E050,1
1,69,14,0,0,0,0,0,1,1,1,0,0,40,1,0,1,0,0,1,0,0,0,0,0.33,E090,1
2,70,39,1,0,0,0,1,1,0,0,1,0,12,1,0,0,0,1,0,1,0,0,1,0.5,E023,2
1,22,7,0,1,0,0,1,1,0,0,1,1,2,1,0,0,1,1,0,0,1,0,0,0.2,E083,1
2,58,32,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0.33,E075,1
2,11,13,0,0,0,1,1,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,1,0.33,E052,1
1,16,26,1,0,1,0,0,0,0,0,0,1,33,1,0,0,0,0,1,1,1,0,1,0.67,E065,2
1,7,7,0,0,0,0,1,1,1,1,1,0,49,1,0,1,0,0,0,1,1,0,0,0.4,E066,2
3,10,39,0,1,0,0,0,0,1,0,0,1,38,0,1,0,0,0,0,0,0,1,0,0.33,E055,1
